STATIONS_ID,MESS_DATUM,QN_3,FX.Windspitze,FM.Windgeschwindigkeit,QN_4,RSK.Niederschlagshoehe,RSKF.Niederschlagsform,SDK.Sonnenscheindauer,SHK_TAG.Schneehoehe,NM.Bedeckungsgrad,VPM.Dampfdruck,PM.Luftdruck,TMK.Lufttemperatur,UPM.Relative_Feuchte,TXK.Lufttemperatur_Max,TNK.Lufttemperatur_Min,TGK.Lufttemperatur_5cm_min,eor,ET0.Grasreferenzverdunstung
1766,1991-01-17 00:00:00 UTC,10,9,2.5,10,0,0,7.4,0,0,3.5,1023.3,-0.2,57,3.8,-3.3,-6.6,eor,0.450032526585216
1766,1991-01-18 00:00:00 UTC,10,6.5,1.9,10,0,0,7.5,0,0.3,3.7,1024.5,-0.8,64,3.9,-4.9,-7.2,eor,0.248499311539858
1766,1991-01-19 00:00:00 UTC,10,6.1,2.2,10,3.2,8,0,0,7,5.5,1022,0.4,88,1.6,-2.4,-5.7,eor,0.260646920323445
1766,1991-01-20 00:00:00 UTC,10,9.9,3.1,10,3.5,6,2,0,7,6.2,1028.5,2.2,88,3.2,0,-1.4,eor,0.274452463827008
1766,1991-01-21 00:00:00 UTC,10,10.9,4.2,10,0.5,6,0,0,7.7,7.7,1023.1,3.8,94,5.5,2.6,2.1,eor,0.253743484415105
1766,1991-01-22 00:00:00 UTC,10,7.9,2.9,10,0,6,1.6,0,4,6.5,1033,1,92,4.9,-1.7,2.1,eor,0.201168131760166
1766,1991-01-23 00:00:00 UTC,10,4.1,1.5,10,0,8,0,0,8,5.7,1032.4,-0.2,93,0.5,-2.5,-4.6,eor,0.181462539873921
1766,1991-01-24 00:00:00 UTC,10,4.1,1.1,10,0,0,1.2,0,7.3,5.4,1031.6,0.1,88,1.7,-1.2,-1.7,eor,0.182460901336991
1766,1991-01-25 00:00:00 UTC,10,2.1,0.5,10,0,6,0,0,7.3,6.3,1029.7,1.4,94,2.2,0.1,-0.8,eor,0.166625887128003
1766,1991-01-26 00:00:00 UTC,10,3.9,0.9,10,0.1,6,0,0,7.7,6.2,1027.1,1.8,90,2.5,0.8,0.9,eor,0.210894121494949
1766,1991-01-27 00:00:00 UTC,10,5.6,1.2,10,0,0,0,0,7,6.5,1028.6,2.7,87,4.6,0.8,-1.4,eor,0.26617483879705
1766,1991-01-28 00:00:00 UTC,10,5.2,1.5,10,0.1,6,0.2,0,6.7,5.6,1026.2,0.8,82,3.2,-1.9,2,eor,0.314753830846527
1766,1991-01-29 00:00:00 UTC,10,4,0.9,10,0,0,0,0,7,4.9,1022.3,-2.2,97,-1.2,-4.3,-6.4,eor,0.148965202245864
1766,1991-01-30 00:00:00 UTC,10,9.9,3,10,0,0,0,0,5,4.7,1020.6,0.5,73,2,-1.4,-1,eor,0.590568782435195
1766,1991-01-31 00:00:00 UTC,10,8.6,3.7,10,0,0,7.9,0,0,3.6,1021.8,-1.4,66,1.5,-3,-4.2,eor,0.607531577798268
1766,1991-02-01 00:00:00 UTC,10,6,2.7,10,0,0,8.1,0,0.3,2.7,1021.9,-2.5,55,1.8,-6.1,-7.4,eor,0.605895889110057
1766,1991-02-02 00:00:00 UTC,10,5.9,1.9,10,0,0,7.9,0,0.7,2.7,1023.3,-4.6,63,1.3,-8.3,-11.9,eor,0.370593094108679
1766,1991-02-03 00:00:00 UTC,10,8.4,3.3,10,0,0,7.5,0,0,2.6,1024.2,-5.8,69,-2.7,-9.8,-12.5,eor,0.450081368498077
1766,1991-02-04 00:00:00 UTC,10,8.6,2.9,10,0,7,8.1,0,3,3.2,1029.4,-3.6,68,0.2,-8.9,-11.5,eor,0.478537215862908
1766,1991-02-05 00:00:00 UTC,10,17.2,4.7,10,0.2,7,4.3,0,5.3,3.7,1027,-2.7,72,1,-5.3,-7,eor,0.627115937958101
1766,1991-02-06 00:00:00 UTC,10,13.8,5.6,10,0,7,4.8,0,4,1.8,1025.1,-11.7,71,-3.2,-12.5,-12.7,eor,0.419741550584348
1766,1991-02-07 00:00:00 UTC,10,12.2,5.3,10,0,7,0.5,0,7,2.7,1012.8,-7.1,73,-5.4,-12.4,-13.5,eor,0.52314744040275
1766,1991-02-08 00:00:00 UTC,10,13,4.5,10,0.4,7,1,0,4.7,3.1,1002.8,-6.4,81,-4.5,-8.4,-9.3,eor,0.388621592776728
1766,1991-02-09 00:00:00 UTC,10,7.1,1.8,10,0,7,1.3,1,3,3.2,1001.1,-6.9,84,-2.7,-12.7,-17.5,eor,0.253308801128316
1766,1991-02-10 00:00:00 UTC,10,6,1,10,0.7,7,1.6,0,6,3.4,1003.9,-4.9,82,-1.8,-11.1,-13.5,eor,0.253752765945126
1766,1991-02-11 00:00:00 UTC,10,4.4,2,10,0.5,7,0,1,8,4.3,1005.4,-3.5,90,-2.2,-5.1,-7,eor,0.25728523254522
1766,1991-02-12 00:00:00 UTC,10,4.6,1.7,10,0.4,7,0,1,7.7,4.1,1009,-5.4,95,-1.8,-7.6,-12.4,eor,0.189547598264359
1766,1991-02-13 00:00:00 UTC,10,10.1,3,10,0.8,7,0.4,1,5.3,4.3,1011.2,-4.2,92,-1.2,-8.3,-12.4,eor,0.24887006469631
1766,1991-02-14 00:00:00 UTC,10,8,2.7,10,0.2,7,2.3,4,7,4.3,1011.8,-3.1,90,-0.6,-9.2,-15,eor,0.296798490688893
1766,1991-02-15 00:00:00 UTC,10,12,5.3,10,4.9,8,0,4,8,5.8,992.7,0,97,1,-2.5,-3.6,eor,0.219844565111861
1766,1991-02-16 00:00:00 UTC,10,9.8,3.5,10,0,7,0,10,7.3,5,994.9,0.1,81,1.3,-0.6,-1.9,eor,0.535720994998177
1766,1991-02-17 00:00:00 UTC,10,5.7,2,10,0,7,3.1,7,7.3,4.7,1004.7,-0.4,78,1.4,-1.4,-2,eor,0.487544215840973
1766,1991-02-18 00:00:00 UTC,10,3.2,1,10,0,0,0,7,8,5.6,1009.6,0.9,86,3.1,-0.9,-0.9,eor,0.345547327041766
1766,1991-02-19 00:00:00 UTC,10,3.1,0.9,10,0,0,6.7,6,3,4.3,1009.1,-1.4,80,5,-8.1,-12.5,eor,0.409295704009178
1766,1991-02-20 00:00:00 UTC,10,7.5,2.1,10,0,0,1.5,6,7.7,6.1,1005.7,0.9,94,3.5,-6.9,-11.1,eor,0.32694602846425
1766,1991-02-21 00:00:00 UTC,10,5.8,2.1,10,0.3,6,3.8,4,6,6.6,1002.6,3.9,84,7.8,-0.2,0.7,eor,0.561206227802274
1766,1991-02-22 00:00:00 UTC,10,13.5,4.9,10,0.4,6,6.1,2,5.3,6.1,1009.4,5.5,69,7.1,3.5,1.3,eor,1.23882776233761
1766,1991-02-23 00:00:00 UTC,10,17.7,7.4,10,0.1,6,0,0,7.3,9,1013.5,9.2,78,10.5,5.3,4,eor,1.26642423411647
1766,1991-02-24 00:00:00 UTC,10,14.5,4.2,10,1.7,6,8.7,0,2,7.5,1017.6,8.6,66,14.5,4.3,4.1,eor,1.48386500680994
1766,1991-02-25 00:00:00 UTC,10,4.9,1.8,10,0.3,6,0,0,5.3,8.5,1018.8,4.1,95,8.7,1,-0.9,eor,0.36704065821489
1766,1991-02-26 00:00:00 UTC,10,7.1,2.1,10,0,0,5.3,0,4,7,1017.6,4.1,86,9.9,-0.6,-1.7,eor,0.627492383446557
1766,1991-02-27 00:00:00 UTC,10,12.9,4.9,10,0,0,4.9,0,3,5,1013.4,1.7,73,5.6,-0.4,-1.4,eor,0.97371392163115
1766,1991-02-28 00:00:00 UTC,10,13.7,5,10,0.2,8,0.4,0,7.7,4.9,1006,1.2,74,2.4,-0.4,-1.5,eor,0.874052750436201
1766,1991-03-01 00:00:00 UTC,10,6.1,2.1,10,0,0,0.7,0,6,5.8,1006.7,3.6,73,6.1,1.8,1.4,eor,0.734493512605926
1766,1991-03-02 00:00:00 UTC,10,5.5,2.3,10,0,6,0,0,7,6.8,1007.5,4.5,81,6.7,1.3,0.2,eor,0.643195088520264
1766,1991-03-03 00:00:00 UTC,10,11.5,3.3,10,0,0,8,0,4,6.8,1018,5.7,73,10.5,3.9,1.1,eor,1.14862579708205
1766,1991-03-04 00:00:00 UTC,10,10.2,2.9,10,0,0,8.3,0,3.3,6.5,1017.7,6.7,71,12,-1.5,-4.2,eor,1.22126136337984
1766,1991-03-05 00:00:00 UTC,10,7.1,2.6,10,2,6,0,0,7.7,9.2,1004.4,7.8,87,10.4,5.3,5,eor,0.654861942213583
1766,1991-03-06 00:00:00 UTC,10,9.8,3,10,0.1,6,0,0,7.3,9.6,995.5,10.5,77,13.7,6.4,4.4,eor,1.02351553319873
1766,1991-03-07 00:00:00 UTC,10,10.5,4.5,10,0,6,0.2,0,4.3,8.9,991.1,12,63,15,9.6,8.6,eor,1.81855988150609
1766,1991-03-08 00:00:00 UTC,10,8.9,2.4,10,0,0,0.8,0,6.3,8.7,989.3,9.8,70,14.3,8.4,6.5,eor,1.11725125542352
1766,1991-03-09 00:00:00 UTC,10,5.8,1.5,10,0,0,0,0,6.7,9.6,993.4,9.2,85,11.8,4.2,2.4,eor,0.679990439168129
1766,1991-03-10 00:00:00 UTC,10,7.2,2.1,10,0,6,3.7,0,5.3,9.4,1004.9,10.7,73,15.1,7.8,5.3,eor,1.191769554695
1766,1991-03-11 00:00:00 UTC,10,7.6,1.4,10,0,6,0.9,0,7.3,10.1,1008.6,10.5,80,14,6.5,3.6,eor,0.837415971266942
1766,1991-03-12 00:00:00 UTC,10,6.7,1.4,10,0,0,7.5,0,4,9.2,1007.7,9.6,78,16.4,5.1,1.8,eor,1.2009374048023
1766,1991-03-13 00:00:00 UTC,10,5.3,1.1,10,0,0,10.1,0,2,7.6,1008.5,9.2,67,17.8,5.2,2.3,eor,1.38588221304972
1766,1991-03-14 00:00:00 UTC,10,8,2.1,10,4,6,9.6,0,2.3,8.2,1007.1,12.2,62,18.2,3.3,0.4,eor,1.83832018249791
1766,1991-03-15 00:00:00 UTC,10,5.8,1.8,10,0,0,0,0,7.3,11.1,1005.9,10.3,88,13.1,9.1,4.5,eor,0.730374996891102
1766,1991-03-16 00:00:00 UTC,10,8.8,2.2,10,0,0,3.8,0,4.7,10.6,1001.3,12.8,74,16.7,8.2,4.6,eor,1.38104398770027
1766,1991-03-17 00:00:00 UTC,10,6.8,2.4,10,0,0,5.4,0,6,9.8,999,10.1,77,14.8,8.2,6.8,eor,1.32694920611461
1766,1991-03-18 00:00:00 UTC,10,9,1.5,10,0.3,6,6.6,0,3,9.4,1010.7,9.4,80,16,4.7,2.7,eor,1.24903458235269
1766,1991-03-19 00:00:00 UTC,10,15.2,5.8,10,2.8,6,0,0,7.7,11,1004.5,10.7,87,13,8,4.9,eor,0.983784521938035
1766,1991-03-20 00:00:00 UTC,10,16.5,6.3,10,6.1,6,1.3,0,7.3,11.3,1005.3,11.5,83,13.9,10.2,9.5,eor,1.29825699027594
1766,1991-03-21 00:00:00 UTC,10,14.9,4.8,10,5.6,6,2,0,7.7,10.1,996.6,10.2,78,13.6,8,9.5,eor,1.38388581543323
1766,1991-03-22 00:00:00 UTC,10,7,1.9,10,0.2,6,3.6,0,6.7,7.6,999.4,5.7,80,10.7,3.3,1.9,eor,1.00161977877559
1766,1991-03-23 00:00:00 UTC,10,3.9,1,10,0.4,6,5.2,0,3,6.5,1006.3,5.2,76,10,-1.1,-2.5,eor,1.05817632645097
1766,1991-03-24 00:00:00 UTC,10,10.2,3.2,10,0,6,0,0,5,7.7,1013.4,6.4,80,9,3.9,0.9,eor,0.936646258932131
1766,1991-03-25 00:00:00 UTC,10,18,6.6,10,0,0,3.8,0,5,6.4,1018.9,4.2,78,6.6,1.6,0.2,eor,1.2412914411588
1766,1991-03-26 00:00:00 UTC,10,15.2,6.1,10,0,0,6.4,0,4,5.7,1017.3,6,62,9.7,3.4,2.6,eor,2.01749061626475
1766,1991-03-27 00:00:00 UTC,10,12.1,4,10,0,0,11.4,0,2,5.9,1017.5,6.2,64,11.4,1.1,-1.3,eor,2.0263601186658
1766,1991-03-28 00:00:00 UTC,10,10,2.8,10,0,0,7.4,0,5.3,5.6,1023,6.1,59,9.6,4.6,2,eor,1.78102464655962
1766,1991-03-29 00:00:00 UTC,10,12,2.9,10,0,0,10.7,0,1.3,5.4,1027.2,3.4,70,8.8,-1.7,-4.7,eor,1.59914784676632
1766,1991-03-30 00:00:00 UTC,10,6.6,1.6,10,0,6,10.4,0,2.7,5.4,1022.7,5.2,67,10.7,-2.9,-5.5,eor,1.65393840237267
1766,1991-03-31 00:00:00 UTC,10,7.9,2.4,10,0,6,3.1,0,7.3,6.4,1018,8,61,10.4,4.2,3.5,eor,1.57266011242326
1766,1991-04-01 00:00:00 UTC,10,13,5,10,0.6,6,0.2,0,7.7,9.9,1005.5,11,76,14.4,8.3,7.9,eor,1.50203522406935
1766,1991-04-02 00:00:00 UTC,10,13,5.7,10,0.2,6,4.9,0,4.7,9,997.5,12,65,16.6,8.4,8.3,eor,2.43677590838161
1766,1991-04-03 00:00:00 UTC,10,14.4,3.9,10,0.3,8,2.3,0,6.7,8.9,997.9,8.9,75,12.5,7.3,3.5,eor,1.47054093025564
1766,1991-04-04 00:00:00 UTC,10,12.7,3.9,10,0.4,6,7.3,0,4.7,7.1,994.7,9.6,64,14.4,3.2,1.1,eor,2.2014889717247
1766,1991-04-05 00:00:00 UTC,10,14,4.1,10,0,0,8.6,0,5.3,7.5,996.1,8.9,65,14.2,5.8,3.6,eor,2.23763275794369
1766,1991-04-06 00:00:00 UTC,10,9.8,3.3,10,0.2,6,5.5,0,6.3,8.1,1009.9,8.9,72,12.7,4.4,1.4,eor,1.75978500807601
1766,1991-04-07 00:00:00 UTC,10,17.3,5.6,10,1.6,6,5,0,5.3,8.9,1007.5,9,78,12.7,7.3,5.8,eor,1.70566789628894
1766,1991-04-08 00:00:00 UTC,10,17.3,6.4,10,0,6,4,0,6.3,8.7,1013.4,9.6,74,12.8,5.8,3.9,eor,1.90125043084223
1766,1991-04-09 00:00:00 UTC,10,10.1,2.9,10,0,0,11.7,0,1.7,7,1021.3,8.8,62,15,4.3,0.8,eor,2.4533606719204
1766,1991-04-10 00:00:00 UTC,10,9.3,2,10,0,0,10.4,0,4.3,7.4,1021.9,11.1,58,17.1,2.8,-0.6,eor,2.49114177461714
1766,1991-04-11 00:00:00 UTC,10,11.9,3.6,10,0,0,11.6,0,4.7,6.7,1018.5,13.4,44,19.6,7,4.9,eor,3.56402179234811
1766,1991-04-12 00:00:00 UTC,10,10.8,3.7,10,0,0,12.5,0,0.3,7.5,1012.8,15,45,21.2,7.5,4.4,eor,3.86601213501016
1766,1991-04-13 00:00:00 UTC,10,7.7,2.2,10,0,0,12,0,0,8.1,1014.5,13.6,54,20.4,6.8,2.1,eor,3.04798167883511
1766,1991-04-14 00:00:00 UTC,10,12.5,2.8,10,0,0,11.7,0,2,7.6,1019.5,13,54,20.3,5.6,2.2,eor,3.12963325108218
1766,1991-04-15 00:00:00 UTC,10,9.8,2.4,10,0,0,11.8,0,0.7,7.9,1021.7,12.5,58,20.2,3.6,0.4,eor,2.94096716057771
1766,1991-04-16 00:00:00 UTC,10,19.2,6.3,10,0.1,8,3.4,0,6.3,5.6,1013.5,5,62,11.4,2.2,4,eor,1.97535901113637
1766,1991-04-17 00:00:00 UTC,10,16.3,6.2,10,0,6,9.4,0,4.7,5,1008.7,5.8,55,11.3,2.2,0.5,eor,2.64255026997594
1766,1991-04-18 00:00:00 UTC,10,10,2.1,10,0,8,4.6,0,6,5.8,1003.1,4.1,72,8,-3,-6.7,eor,1.41893837638597
1766,1991-04-19 00:00:00 UTC,10,13.8,4.1,10,0.2,7,9.9,0,4.3,4.6,1004.6,1.8,65,6.5,-1.2,-1.7,eor,1.86719042966969
1766,1991-04-20 00:00:00 UTC,10,13,2.2,10,0.4,7,7.9,0,3,5.2,1010,0.2,80,5.6,-5.5,-8.6,eor,1.34779896128526
1766,1991-04-21 00:00:00 UTC,10,14.3,2.2,10,1,6,11.5,0,4,4,1011,4.1,55,9.5,-6.4,-10,eor,2.24331611520557
1766,1991-04-22 00:00:00 UTC,10,13.1,4.1,10,13.2,6,1.5,0,7.7,7.1,1005.6,3.4,89,7.5,1.9,1.3,eor,0.899836154062254
1766,1991-04-23 00:00:00 UTC,10,10,2.3,10,4.7,6,6.5,0,5.3,7.3,1012.1,4.8,84,9.9,0.3,-1.6,eor,1.49011738673923
1766,1991-04-24 00:00:00 UTC,10,8.9,1.4,10,0,6,6.1,0,4.3,6.8,1014,4.5,82,11,-0.7,-1,eor,1.4828851084268
1766,1991-04-25 00:00:00 UTC,10,13.1,3,10,0,6,10,0,1.7,6.2,1008.8,8.4,59,13.8,0.1,-2.2,eor,2.61650588485318
1766,1991-04-26 00:00:00 UTC,10,10.8,3.5,10,0,0,11.4,0,2,7.1,1009.1,8.6,65,14,1.5,-1.5,eor,2.6876253909363
1766,1991-04-27 00:00:00 UTC,10,9,1.9,10,0,0,6.9,0,6,7.6,1008.1,7.8,72,12.1,1.5,-1.5,eor,1.94602093571115
1766,1991-04-28 00:00:00 UTC,10,8.9,2.2,10,0,0,7,0,4,6.5,1010.9,6.5,69,12.5,0.4,-1.9,eor,1.94175422524939
1766,1991-04-29 00:00:00 UTC,10,8.8,2.2,10,0,6,0.2,0,7.3,7.4,1013.7,5.4,82,9.7,0.4,-2.7,eor,1.0358271330834
1766,1991-04-30 00:00:00 UTC,10,13.3,4.1,10,0,0,5.5,0,6.7,7.1,1004.2,9.2,62,13.1,0.2,-2.4,eor,2.41556888733518
1766,1991-05-01 00:00:00 UTC,10,12.5,5.3,10,2.8,6,3.5,0,6,7.8,1005.5,6.7,79,11,3.6,3.5,eor,1.58236072246416
1766,1991-05-02 00:00:00 UTC,10,9.8,2.9,10,2.1,6,0.1,0,8,8,1009.2,6.9,81,9.2,4.5,4.6,eor,1.1623139846526
1766,1991-05-03 00:00:00 UTC,10,11.3,4.7,10,9.7,8,2,0,6.7,7.9,1006.5,5.4,89,9.1,2.6,1,eor,1.07982833922816
1766,1991-05-04 00:00:00 UTC,10,8.9,3,10,0.1,6,6.7,0,4.7,7.6,1002.4,6.7,76,11.2,5.1,4.1,eor,1.89883920835412
1766,1991-05-05 00:00:00 UTC,10,8.4,2,10,0,0,2.9,0,6.3,7.7,1003.6,7,80,11.3,1,-1,eor,1.44182493977337
1766,1991-05-06 00:00:00 UTC,10,5.8,1.4,10,0,0,2.6,0,6.7,8.6,1004.4,9,76,12.2,4.3,2.4,eor,1.54100474560132
1766,1991-05-07 00:00:00 UTC,10,7.8,2.1,10,0,0,3.7,0,6.3,8.2,1003.8,9.6,68,13,6.7,3.2,eor,1.91640451390591
1766,1991-05-08 00:00:00 UTC,10,8.6,2.8,10,0,0,11.3,0,2.7,6.2,1008,9.8,52,15.1,5.9,4,eor,3.18220667553054
1766,1991-05-09 00:00:00 UTC,10,10.9,2,10,2.3,6,3.8,0,7,8.8,1011.3,10.2,72,15.5,4.4,2.1,eor,1.90008104834961
1766,1991-05-10 00:00:00 UTC,10,11.8,3.1,10,0,0,10.5,0,2,9.8,1008.6,12.1,72,17.1,4.8,2.3,eor,2.94957690553571
1766,1991-05-11 00:00:00 UTC,10,9.7,3.7,10,0,6,11.6,0,4.3,8.5,1008.3,12.5,61,18.1,6,3.4,eor,3.48659290241508
1766,1991-05-12 00:00:00 UTC,10,10.1,2.6,10,0,0,2.6,0,6,8.6,1014.8,9,73,14,6.5,4.6,eor,1.74853246872402
1766,1991-05-13 00:00:00 UTC,10,10.1,2.9,10,3.3,6,1.9,0,7,10.9,1015.9,13,74,17.1,3,0.7,eor,1.94114384747761
1766,1991-05-14 00:00:00 UTC,10,12.8,5,10,0.2,6,4.4,0,6.3,8.8,1016.8,9.8,69,13.8,7.6,12,eor,2.33258406519645
1766,1991-05-15 00:00:00 UTC,10,15.9,4.7,10,9.6,6,5.6,0,6.7,8,1013.2,5.8,84,10,3.7,2,eor,1.61131210493234
1766,1991-05-16 00:00:00 UTC,10,8.2,3,10,0.4,6,2.8,0,6.7,8.2,1012,8.1,77,10.9,2.3,0.3,eor,1.67339108579753
1766,1991-05-17 00:00:00 UTC,10,6.8,2,10,0,0,1.6,0,6,8.1,1016,8.1,75,11.5,2,-0.9,eor,1.51659782785418
1766,1991-05-18 00:00:00 UTC,10,8.9,1.9,10,1.4,6,6.3,0,5,9.1,1018.5,9.8,75,15,3,-0.1,eor,2.18785873142869
1766,1991-05-19 00:00:00 UTC,10,9.6,2.4,10,0,0,9.7,0,6.7,9.1,1017.1,12.1,67,16.3,3.3,1.4,eor,3.00957037190666
1766,1991-05-20 00:00:00 UTC,10,13.1,5.1,10,0,6,2.2,0,5.3,12.6,1016.7,15,74,18.3,10.8,9.5,eor,2.40688007982025
1766,1991-05-21 00:00:00 UTC,10,11.5,5.1,10,0,6,0,0,7.3,13.2,1022.3,15.4,76,17.4,12.9,12.5,eor,2.08043543862045
1766,1991-05-22 00:00:00 UTC,10,14.1,5.3,10,0,0,10.2,0,4.7,9.5,1023.2,12.5,61,18.3,9.2,9,eor,3.61693360066928
1766,1991-05-23 00:00:00 UTC,10,15,5,10,0,6,6.8,0,5,7.6,1022.6,9.2,65,13.6,4.9,3.1,eor,2.69355235929376
1766,1991-05-24 00:00:00 UTC,10,10.8,3.5,10,0,0,12.2,0,4.3,7.1,1021.7,10.3,57,15.3,3,0.1,eor,3.48882061467706
1766,1991-05-25 00:00:00 UTC,10,10.3,3.4,10,1.8,6,0.4,0,7.7,9.3,1019.9,9.8,76,14,2.6,-0.7,eor,1.61097476956833
1766,1991-05-26 00:00:00 UTC,10,7,2.6,10,0,6,4.3,0,5.7,10.1,1021.6,11,75,15.9,7.5,6,eor,2.12468707445871
1766,1991-05-27 00:00:00 UTC,10,7,2,10,0,6,0.6,0,7.3,11.1,1021.4,11,85,13.2,4.2,1.4,eor,1.40313586314345
1766,1991-05-28 00:00:00 UTC,10,6,1.8,10,0,0,2.1,0,7.3,11.6,1017.8,13.7,75,17.6,9.9,9.9,eor,1.93659497903917
1766,1991-05-29 00:00:00 UTC,10,6.9,2.2,10,0,0,11,0,3,11.6,1014.7,14.7,70,20.7,6.6,3.4,eor,3.47561062479079
1766,1991-05-30 00:00:00 UTC,10,6.5,1.9,10,0,0,12.7,0,2,11.6,1014.6,16.9,62,23.2,7.6,4,eor,4.09671455180653
1766,1991-05-31 00:00:00 UTC,10,10.8,3.3,10,0,0,5.9,0,6,11.1,1012.4,11.2,82,18.2,9.1,5.6,eor,2.2111572203883
1766,1991-06-01 00:00:00 UTC,10,13.9,4.7,10,0,0,9.4,0,4,7.4,1012.5,10.3,59,15.7,8.1,7.7,eor,3.31106141970325
1766,1991-06-02 00:00:00 UTC,10,7.5,1.1,10,0,0,11.2,0,6.7,8,1008,12.2,58,17.2,1.1,-2.6,eor,3.27646013834975
1766,1991-06-03 00:00:00 UTC,10,11.6,3.9,10,2.7,6,1.3,0,7.3,9.4,1000.8,8.5,82,12.1,7,6.1,eor,1.50908675318774
1766,1991-06-04 00:00:00 UTC,10,18.2,5.4,10,3,8,6.2,0,4,8.7,1005.1,8.4,78,11.3,4.2,2.4,eor,2.15629002452764
1766,1991-06-05 00:00:00 UTC,10,10,3.1,10,0,6,10.4,0,2.3,8.3,1008.9,9.3,69,14.6,3.4,0.9,eor,2.91455035371513
1766,1991-06-06 00:00:00 UTC,10,8.7,2.7,10,0,6,0.6,0,7.3,9.8,1001.2,11.3,73,13.6,7.6,4.6,eor,1.77067159961006
1766,1991-06-07 00:00:00 UTC,10,7.2,1.8,10,1.2,6,6.3,0,7,12.8,994.7,15,75,19,9.3,6.1,eor,2.71508413483059
1766,1991-06-08 00:00:00 UTC,10,10.6,3,10,0,0,5.6,0,5.7,11.9,1002.9,12.8,80,19.3,10.2,8.3,eor,2.38463588131301
1766,1991-06-09 00:00:00 UTC,10,12.3,3.2,10,5.7,6,0.5,0,7.3,13.6,1001.1,13.5,86,17.6,9,7.1,eor,1.56344327627341
1766,1991-06-10 00:00:00 UTC,10,15.4,5,10,14,6,2.5,0,6.7,12.6,1003.4,13.3,81,16.4,11,9.6,eor,2.06056107188226
1766,1991-06-11 00:00:00 UTC,10,13.4,5.4,10,1.1,6,4.7,0,7,10.4,1011.8,13.3,68,16.9,11.3,9.9,eor,2.91341249423074
1766,1991-06-12 00:00:00 UTC,10,18.9,4.1,10,4.5,6,1.5,0,7,14.3,1004.3,15.2,81,22.1,10.6,8.3,eor,2.02765609842217
1766,1991-06-13 00:00:00 UTC,10,19.9,6.4,10,0.1,6,4.2,0,6,11.2,1001.7,12.8,75,16.5,10.5,9,eor,2.55349007023896
1766,1991-06-14 00:00:00 UTC,10,14.2,5.8,10,0.6,6,6.5,0,6.7,10.5,1004.6,12.8,72,17.1,10.6,9.4,eor,2.91771956977119
1766,1991-06-15 00:00:00 UTC,10,14.2,2.6,10,17.4,6,0.2,0,7.3,12.6,1000.5,12.6,87,14.3,9.9,8.9,eor,1.44018617713444
1766,1991-06-16 00:00:00 UTC,10,17.1,5.5,10,0.8,6,4.1,0,6.7,11.2,1003.1,11.4,81,15.5,10.4,10,eor,2.1134874412974
1766,1991-06-17 00:00:00 UTC,10,7.2,1.8,10,0.1,6,7.7,0,4.3,10.5,1007.4,13,70,17.2,7.2,4.9,eor,2.86276800868933
1766,1991-06-18 00:00:00 UTC,10,14.5,2.4,10,2,6,5.3,0,6.7,11.2,1006.2,12.3,77,16.3,7.9,6.6,eor,2.37161075131627
1766,1991-06-19 00:00:00 UTC,10,13.2,4.5,10,1.4,6,0.2,0,7,11.1,1005,10.6,85,13,8.2,7.9,eor,1.44639874429237
1766,1991-06-20 00:00:00 UTC,10,7.5,1.7,10,2.2,6,0,0,7.7,12.8,1002.6,11.6,93,13.6,8.6,7.6,eor,1.24424129217143
1766,1991-06-21 00:00:00 UTC,10,10.2,2.6,10,0.2,6,7.1,0,6.7,13.2,1006.8,16.8,71,21,9.3,6.7,eor,3.20177263421498
1766,1991-06-22 00:00:00 UTC,10,11.9,4.1,10,0,0,8.2,0,5,15.3,1010.3,17.8,74,21.4,15.9,15.1,eor,3.52658780989937
1766,1991-06-23 00:00:00 UTC,10,10.8,3.2,10,2.6,6,4.4,0,6.7,14.5,1013.1,16.4,76,20.2,13,10.8,eor,2.66299534543005
1766,1991-06-24 00:00:00 UTC,10,12.2,3.7,10,0.2,6,1.5,0,7,15.2,1009.7,16,83,18.9,14.1,13.9,eor,1.98745126838953
1766,1991-06-25 00:00:00 UTC,10,9.4,2.9,10,3.3,6,0.3,0,7.7,17.4,1007.7,18.4,85,20.5,14,13.4,eor,1.81696825889052
1766,1991-06-26 00:00:00 UTC,10,15.9,5.6,10,0,6,5.4,0,5.3,13.7,1005.3,15.7,75,20,13.7,15.4,eor,2.9574281117355
1766,1991-06-27 00:00:00 UTC,10,15,2.9,10,25.5,6,2.5,0,7.7,12.9,999.7,11.8,91,19,10.6,9.2,eor,1.6125890783934
1766,1991-06-28 00:00:00 UTC,10,14,5.7,10,0.3,6,0.7,0,6.7,11.3,1005.4,12.1,79,14.3,11,11,eor,1.88615128913405
1766,1991-06-29 00:00:00 UTC,10,13.8,5.8,10,0.1,6,0.4,0,7,12,1013.4,12.7,81,14.4,10.4,9.2,eor,1.80798646177881
1766,1991-06-30 00:00:00 UTC,10,11.8,3.7,10,1.5,6,2.8,0,7,14,1015.6,15.2,82,18.6,10.2,8.5,eor,2.15249055019225
1766,1991-07-01 00:00:00 UTC,10,8.8,2.4,10,6.9,6,1.3,0,8,17.9,1014.9,17.6,88,21.4,15.1,12.3,eor,1.82626696207755
1766,1991-07-02 00:00:00 UTC,10,8.2,2.3,10,0,0,11.1,0,4.7,17.8,1011.8,22.5,69,28.3,15.5,15,eor,4.51867018839727
